invoice_id,customer_id,contract_id,invoice_date,due_date,amount,status
32212,2475,4916,2022-07-18,2022-08-01,$8316.770966466254,Overdue
32213,2475,4916,2021-05-24,2021-05-30,$2804.589820518987,Overdue
32214,2475,4916,2021-09-16,2021-10-01,$6333.828488983538,Pending
32215,2475,4916,2021-12-04,2022-01-01,$8582.836401159902,Paid
32216,2475,4916,2022-02-26,2022-03-23,$7205.7062407,Pending
32217,2475,4916,2021-01-18,2021-01-27,$6142.725922765026,Overdue
32218,2475,4917,2023-06-16,2023-06-28,$862.0469960764664,Paid
32219,2475,4917,2024-01-30,2024-02-20,$1267.1600602687631,Paid
32220,2475,4917,2023-06-28,2023-07-14,$3107.0016147849537,Pending
32221,2475,4918,2025-10-30,2025-11-21,$4448.5000041565145,Paid
32222,2475,4918,2023-06-28,2023-07-18,$5542.083250997312,Overdue
32223,2475,4918,2025-05-17,2025-06-12,$1538.579076942362,Pending
32224,2475,4918,2023-07-02,2023-07-12,$3041.0958095029832,Paid
32225,2475,4918,2022-01-30,2022-02-11,$1204.975057267865,Overdue
32226,2475,4918,2020-07-04,2020-07-30,$3969.6987870588523,Pending
32227,2475,4918,2025-08-22,2025-09-11,$2127.236678388962,Overdue
32228,2475,4918,2020-07-23,2020-08-05,$9010.03646464145,Overdue
32229,2475,4918,2022-06-10,2022-06-11,$1499.8347588487718,Overdue
32230,2476,4919,2020-07-30,2020-08-04,$2052.165819647137,Overdue
32231,2476,4919,2020-05-26,2020-06-23,$4111.54449841086,Pending
32232,2476,4919,2020-06-07,2020-06-17,$9908.869488890674,Paid
32233,2476,4919,2020-06-03,2020-06-29,$480.5022801142927,Pending
32234,2476,4919,2020-07-31,2020-08-05,$722.2809386361257,Paid
32235,2476,4919,2020-06-01,2020-06-17,$6561.862389023122,Overdue
32236,2476,4920,2026-11-10,2026-11-21,$7411.524933314307,Paid
32237,2476,4920,2028-05-08,2028-05-22,$6756.737609850701,Paid
32238,2476,4920,2027-02-17,2027-03-14,$5962.254285790266,Paid
32239,2476,4920,2025-07-22,2025-07-25,$9961.347884771689,Paid
32240,2476,4920,2027-06-14,2027-07-11,$7390.012863469802,Pending
32241,2476,4920,2028-05-08,2028-05-09,$2701.08833657064,Pending
32242,2476,4920,2025-12-26,2026-01-11,$5803.391643973374,Overdue
32243,2476,4920,2024-04-22,2024-04-28,$2910.5876096207085,Overdue
32244,2476,4921,2024-08-02,2024-08-31,$4844.393332598964,Pending
32245,2477,4922,2022-05-16,2022-05-27,$8024.9453288996565,Paid
32246,2477,4922,2021-03-10,2021-03-13,$6111.368001652408,Overdue
32247,2477,4922,2021-08-11,2021-08-31,$7790.601710993027,Pending
32248,2477,4922,2020-07-06,2020-07-23,$8125.534516209525,Pending
32249,2477,4922,2021-03-22,2021-04-16,$6057.590549968389,Paid
32250,2477,4922,2022-01-05,2022-02-01,$9841.450829408092,Overdue
32251,2477,4922,2020-10-20,2020-11-16,$3954.0523434307784,Paid
32252,2477,4922,2021-02-22,2021-03-12,$749.5999061238705,Pending
32253,2477,4923,2024-04-09,2024-05-03,$3418.906271577434,Pending
32254,2477,4923,2023-07-31,2023-08-17,$2553.2567898520897,Paid
32255,2477,4923,2027-01-27,2027-02-23,$927.7728331757935,Overdue
32256,2477,4923,2027-10-02,2027-11-01,$3311.935694257093,Paid
32257,2477,4923,2022-12-31,2023-01-10,$7871.5217870626375,Overdue
32258,2477,4923,2023-06-16,2023-07-14,$5574.096314408801,Pending
32259,2477,4923,2027-05-02,2027-05-31,$6554.34697991263,Overdue
32260,2477,4923,2023-06-04,2023-06-16,$7555.477111491557,Paid
32261,2477,4923,2024-11-05,2024-11-26,$9584.053299494139,Pending
32262,2477,4923,2027-03-20,2027-03-22,$2152.3921028861723,Paid
32263,2477,4923,2027-08-25,2027-09-17,$3824.240920773424,Paid
32264,2477,4923,2024-06-12,2024-06-27,$6392.1580238559,Overdue
32265,2478,4924,2024-01-22,2024-02-19,$2271.161549546732,Overdue
32266,2478,4924,2023-12-04,2023-12-05,$6320.859623506051,Pending
32267,2478,4924,2024-09-13,2024-09-22,$3861.871719488354,Pending
32268,2478,4924,2023-10-04,2023-10-21,$2928.992191587239,Paid
32269,2478,4924,2024-04-06,2024-04-19,$8441.016857425686,Paid
32270,2478,4924,2023-12-20,2023-12-30,$5314.5447647244355,Paid
32271,2478,4924,2024-01-23,2024-02-16,$6753.807072672576,Pending
32272,2478,4925,2022-07-03,2022-07-07,$8606.30827406167,Pending
32273,2478,4925,2023-05-25,2023-06-06,$3554.782873882523,Paid
32274,2478,4925,2026-09-05,2026-09-28,$5591.018350838074,Pending
32275,2478,4925,2022-06-04,2022-06-10,$7149.253365646737,Paid
32276,2479,4926,2021-04-09,2021-05-03,$129.63275010447782,Paid
32277,2479,4926,2022-01-18,2022-01-20,$9578.265168533664,Overdue
32278,2479,4926,2021-11-25,2021-12-09,$4360.025654354536,Overdue
32279,2479,4926,2021-05-05,2021-05-31,$9493.401029967587,Paid
32280,2479,4926,2021-05-25,2021-06-06,$7311.717580987172,Pending
32281,2479,4926,2022-04-24,2022-05-12,$8241.914920579866,Overdue
32282,2479,4926,2021-02-21,2021-03-05,$4178.353268074652,Overdue
32283,2479,4926,2022-02-17,2022-03-06,$5814.110701949671,Overdue
32284,2479,4926,2021-04-14,2021-04-21,$6121.0208993397755,Overdue
32285,2479,4926,2020-11-04,2020-11-07,$6320.546150716541,Pending
32286,2479,4926,2020-11-08,2020-11-10,$8473.546152449304,Overdue
32287,2479,4927,2025-03-18,2025-04-13,$4659.172690955819,Overdue
32288,2479,4927,2022-02-26,2022-03-17,$8210.070681648274,Overdue
32289,2479,4927,2022-03-10,2022-03-26,$7053.238178660589,Pending
32290,2479,4927,2024-04-18,2024-05-12,$4209.874873052546,Overdue
32291,2479,4928,2025-06-07,2025-06-26,$6151.54728248958,Paid
32292,2479,4928,2023-08-08,2023-09-03,$7459.477345780507,Paid
32293,2479,4928,2024-09-12,2024-09-20,$4992.381951624622,Paid
32294,2479,4928,2026-02-04,2026-02-27,$6323.83698427929,Paid
32295,2479,4928,2025-07-15,2025-08-01,$5823.391189323766,Pending
32296,2479,4928,2023-04-08,2023-04-15,$9106.262540817945,Overdue
32297,2479,4928,2026-12-02,2026-12-25,$566.3391498382103,Overdue
32298,2479,4928,2024-05-12,2024-05-25,$5933.2330578243445,Overdue
32299,2479,4928,2022-05-01,2022-05-20,$5034.422103042145,Overdue
32300,2479,4928,2024-07-21,2024-08-11,$6966.655014492833,Paid
32301,2479,4928,2025-07-09,2025-07-26,$3360.300075752609,Pending
32302,2479,4928,2023-06-28,2023-07-24,$5396.9232136411965,Pending
32303,2480,4929,2030-02-26,2030-03-18,$6610.549462609301,Pending
32304,2480,4929,2027-08-22,2027-09-09,$1669.214112424206,Paid
32305,2480,4929,2028-09-23,2028-10-14,$1602.9694258393026,Overdue
32306,2480,4929,2028-01-02,2028-01-03,$9014.700352936996,Overdue
32307,2480,4929,2028-05-26,2028-06-22,$4614.940914770799,Pending
32308,2481,4930,2021-05-19,2021-06-05,$7211.6503038648225,Pending
32309,2481,4930,2023-07-25,2023-08-11,$5413.695487761413,Paid
32310,2481,4930,2022-08-04,2022-09-02,$9554.057446873101,Pending
32311,2481,4930,2026-02-13,2026-02-25,$1323.1336014290043,Paid
32312,2481,4930,2025-12-12,2025-12-22,$5563.266675109191,Pending
32313,2481,4930,2021-06-01,2021-06-19,$6773.185758589245,Paid
32314,2481,4930,2023-06-03,2023-06-07,$7724.900770148965,Pending
32315,2481,4930,2022-12-03,2022-12-13,$2631.2911009908275,Paid
32316,2481,4931,2024-04-29,2024-05-20,$6172.729363341132,Pending
32317,2481,4931,2022-09-15,2022-10-10,$1577.2640543877753,Overdue
32318,2481,4931,2021-05-25,2021-06-06,$8796.620401427572,Pending
32319,2481,4931,2022-08-16,2022-08-17,$3013.4234723523277,Overdue
32320,2481,4931,2023-01-31,2023-02-02,$2810.018702230356,Overdue
32321,2481,4931,2022-06-12,2022-06-20,$1892.2937054916536,Paid
32322,2481,4931,2024-09-04,2024-09-04,$5199.023754502448,Overdue
32323,2482,4932,2025-07-06,2025-07-29,$9680.737937635973,Overdue
32324,2482,4932,2023-08-29,2023-09-08,$8818.98023268681,Paid
32325,2483,4933,2026-09-05,2026-09-29,$4334.6959095531365,Pending
32326,2483,4933,2025-12-10,2025-12-21,$8712.958847338452,Overdue
32327,2484,4934,2026-02-16,2026-03-05,$2202.6587500026153,Pending
32328,2484,4934,2024-01-31,2024-02-23,$4834.379430999659,Paid
32329,2484,4934,2026-08-10,2026-09-06,$6045.424286487202,Paid
32330,2484,4934,2025-08-01,2025-08-16,$9014.35009515578,Pending
32331,2484,4934,2027-04-27,2027-05-08,$1807.9653980283513,Paid
32332,2484,4935,2021-11-22,2021-12-05,$9340.793718180712,Paid
32333,2484,4935,2021-12-25,2022-01-20,$3915.0767376832555,Overdue
32334,2484,4935,2021-11-27,2021-12-15,$1151.1165300856485,Paid
32335,2484,4935,2021-10-30,2021-11-03,$3639.0706933213737,Overdue
32336,2484,4935,2021-10-28,2021-11-18,$5452.373340920524,Paid
32337,2484,4935,2021-12-20,2022-01-03,$4479.604965100521,Pending
32338,2484,4935,2021-11-04,2021-11-16,$650.8471259403847,Overdue
32339,2484,4935,2021-12-11,2021-12-29,$1175.5491228083874,Overdue
32340,2484,4935,2021-11-08,2021-12-05,$4966.052820450957,Paid
32341,2484,4935,2021-11-23,2021-12-02,$7127.9939691917025,Overdue
32342,2484,4935,2021-10-25,2021-11-14,$4533.465008535356,Paid
32343,2484,4936,2021-12-30,2022-01-28,$7819.275711942365,Paid
32344,2484,4936,2021-11-22,2021-12-10,$946.0227359251935,Paid
32345,2484,4936,2022-06-23,2022-07-18,$5822.39505126009,Overdue
32346,2484,4936,2022-12-27,2023-01-16,$6980.03048174034,Pending
32347,2484,4936,2022-03-17,2022-03-28,$4109.137527700719,Overdue
32348,2484,4936,2022-03-31,2022-04-09,$698.5836880033563,Overdue
32349,2484,4936,2023-04-20,2023-04-21,$4486.695721939913,Paid
32350,2484,4936,2023-04-17,2023-05-11,$9503.073112551589,Pending
32351,2484,4936,2021-12-02,2021-12-23,$5959.283513239081,Paid
32352,2484,4936,2022-01-21,2022-02-09,$6146.364533740631,Overdue
32353,2485,4937,2024-10-27,2024-11-22,$1187.0877728207506,Paid
32354,2485,4937,2021-04-10,2021-05-01,$5383.954400384632,Pending
32355,2485,4937,2022-11-20,2022-12-18,$7079.802562318897,Pending
32356,2485,4937,2022-12-13,2023-01-04,$4660.642200120695,Overdue
32357,2485,4937,2021-10-01,2021-10-17,$825.6134365944744,Paid
32358,2485,4938,2027-11-28,2027-12-14,$5846.669029219553,Overdue
32359,2485,4939,2024-02-19,2024-03-14,$995.3052790194737,Paid
32360,2485,4939,2024-08-13,2024-08-24,$6875.580965097098,Paid
32361,2485,4939,2024-06-08,2024-06-27,$7793.534955039236,Overdue
32362,2485,4939,2023-09-22,2023-10-16,$550.5580056027525,Pending
32363,2485,4939,2024-03-22,2024-04-18,$7229.86376454455,Overdue
32364,2485,4939,2024-05-07,2024-05-17,$7610.1375406176085,Pending
32365,2485,4939,2024-06-23,2024-07-10,$7440.605154771089,Overdue
32366,2485,4939,2024-06-10,2024-06-17,$6864.973139201084,Pending
32367,2485,4939,2023-11-01,2023-11-30,$7567.177884917581,Overdue
32368,2485,4939,2023-07-20,2023-08-11,$4494.881993032992,Paid
32369,2485,4939,2023-11-16,2023-12-13,$371.06130525974606,Paid
32370,2486,4940,2026-09-29,2026-10-03,$497.1125624708881,Overdue
32371,2486,4940,2028-08-14,2028-09-06,$6926.610893031127,Overdue
32372,2486,4940,2026-03-11,2026-03-12,$2074.085923321214,Paid
32373,2486,4940,2025-06-06,2025-06-13,$6512.169791824169,Paid
32374,2486,4940,2026-03-07,2026-04-01,$4117.554074746735,Paid
32375,2486,4940,2027-03-15,2027-04-09,$7170.919774076179,Overdue
32376,2487,4941,2023-09-14,2023-09-22,$9190.96974779809,Pending
32377,2487,4941,2027-04-17,2027-05-09,$4336.268826990088,Overdue
32378,2487,4941,2024-05-02,2024-05-21,$1293.7697600069866,Paid
32379,2487,4941,2026-10-14,2026-10-20,$7191.012030922273,Paid
32380,2487,4941,2024-10-17,2024-10-17,$6806.993221734875,Pending
32381,2487,4941,2026-07-23,2026-08-15,$3494.678567900043,Paid
32382,2487,4941,2027-03-15,2027-03-24,$2095.2428419189428,Pending
32383,2487,4941,2026-07-29,2026-08-13,$7380.28976781902,Paid
32384,2487,4942,2021-12-04,2021-12-26,$5520.173257069897,Pending
32385,2487,4942,2022-01-01,2022-01-15,$9670.949697523103,Pending
32386,2488,4943,2028-03-17,2028-03-23,$6241.097088531424,Overdue
32387,2488,4943,2027-03-24,2027-03-26,$8461.025511800415,Paid
32388,2488,4943,2022-07-27,2022-08-07,$2251.8714244366806,Pending
32389,2488,4943,2023-01-23,2023-02-10,$4623.438097302661,Pending
32390,2488,4943,2024-03-17,2024-03-17,$2456.452262220256,Pending
32391,2488,4943,2026-04-06,2026-04-10,$9519.3632151297,Paid
32392,2488,4943,2027-02-28,2027-03-18,$4606.0309809651435,Pending
32393,2488,4943,2023-04-24,2023-05-09,$4667.0523111398015,Paid
32394,2488,4943,2025-01-05,2025-01-17,$6479.25008715551,Overdue
32395,2488,4943,2023-06-04,2023-06-16,$3872.46196119147,Pending
32396,2488,4943,2023-05-29,2023-06-17,$7188.146577782111,Paid
32397,2488,4943,2026-11-02,2026-11-22,$241.05914167696,Pending
32398,2488,4944,2020-12-13,2021-01-10,$7355.516519676178,Pending
32399,2488,4944,2023-05-28,2023-06-08,$8858.097433675208,Pending
32400,2488,4944,2024-09-22,2024-10-09,$5287.262265038715,Paid
32401,2488,4944,2020-07-06,2020-07-28,$545.9557515069969,Pending
32402,2488,4944,2023-04-21,2023-04-23,$3271.898654725435,Paid
32403,2488,4944,2023-07-05,2023-07-08,$6327.499611803503,Overdue
32404,2488,4944,2021-04-25,2021-05-20,$3777.0314062962525,Pending
32405,2488,4944,2020-11-29,2020-12-17,$6174.705166441729,Overdue
32406,2488,4944,2023-05-13,2023-06-10,$3805.205071813957,Overdue
32407,2488,4944,2021-02-15,2021-02-20,$6368.286940707127,Paid
32408,2488,4944,2023-02-24,2023-03-07,$3792.0545531956245,Overdue
32409,2488,4945,2025-01-02,2025-01-17,$131.90585741131642,Pending
32410,2488,4945,2024-09-24,2024-10-05,$7703.041218017654,Paid
32411,2488,4945,2023-06-12,2023-07-03,$3064.202311716608,Pending
32412,2488,4945,2024-07-25,2024-08-19,$375.2117712686253,Overdue
32413,2489,4946,2021-02-09,2021-02-13,$956.6997829957568,Pending
32414,2489,4946,2022-03-02,2022-03-07,$2801.94873301524,Pending
32415,2489,4946,2022-08-07,2022-08-31,$4099.698533675759,Paid
32416,2489,4946,2021-08-12,2021-08-19,$8581.157131231008,Overdue
32417,2489,4946,2022-05-31,2022-06-01,$5802.366875818399,Paid
32418,2489,4946,2022-03-18,2022-04-09,$5835.045490777509,Overdue
32419,2489,4946,2022-11-02,2022-11-15,$4144.483250604324,Pending
32420,2489,4946,2021-12-01,2021-12-06,$3009.523076066396,Overdue
32421,2489,4947,2023-06-28,2023-07-01,$9951.860878250933,Pending
32422,2489,4947,2022-12-31,2023-01-05,$9613.433202061638,Overdue
32423,2489,4947,2022-12-25,2023-01-15,$2083.159324256275,Pending
32424,2489,4947,2023-01-14,2023-01-27,$7434.906927300404,Overdue
32425,2489,4947,2023-06-14,2023-06-19,$473.9588283317989,Pending
32426,2489,4947,2023-06-19,2023-07-06,$6173.140530295717,Pending
32427,2490,4948,2022-07-28,2022-08-21,$2826.185999626404,Overdue
32428,2490,4948,2021-01-03,2021-01-12,$978.5956155227217,Paid
32429,2490,4949,2024-12-07,2024-12-15,$3585.0524452332734,Pending
32430,2490,4949,2026-10-21,2026-11-18,$3993.910095780865,Pending
32431,2490,4949,2027-08-21,2027-08-24,$5323.7193301706675,Paid
32432,2490,4949,2028-06-30,2028-07-12,$3337.1445596720446,Paid
32433,2490,4949,2029-05-08,2029-06-05,$4572.74772572353,Overdue
32434,2490,4949,2022-12-20,2022-12-21,$6217.002116492099,Pending
32435,2491,4950,2026-08-06,2026-09-02,$115.90087692492082,Paid
32436,2491,4950,2023-12-10,2023-12-23,$7670.610427757216,Pending
32437,2491,4950,2022-10-09,2022-10-26,$6254.4539430767745,Pending
32438,2491,4950,2021-08-24,2021-09-14,$1399.2563456586518,Overdue
32439,2491,4951,2021-01-01,2021-01-03,$3887.785583793417,Paid
32440,2491,4951,2023-08-28,2023-09-06,$5595.521205222348,Pending
32441,2491,4951,2022-07-22,2022-08-18,$6314.2912825768,Paid
32442,2491,4951,2028-08-13,2028-08-14,$9768.807498907912,Pending
32443,2491,4951,2022-03-26,2022-04-05,$7874.045260875739,Pending
32444,2491,4951,2024-05-25,2024-06-20,$2204.2574030105743,Paid
32445,2491,4951,2028-04-15,2028-04-21,$7671.028642475734,Paid
32446,2491,4951,2028-12-06,2028-12-13,$9841.37241513361,Pending
32447,2492,4952,2023-08-03,2023-08-24,$1554.3099001160397,Paid
32448,2492,4952,2022-09-22,2022-10-01,$7725.9618268694485,Pending
32449,2492,4952,2022-07-27,2022-08-16,$2388.7496537712386,Paid
32450,2492,4952,2023-01-19,2023-01-28,$9791.2297022809,Paid
32451,2492,4952,2026-08-20,2026-08-21,$6079.9802040701525,Overdue
32452,2492,4952,2021-07-15,2021-08-11,$3264.730251040605,Overdue
32453,2492,4952,2020-12-11,2020-12-14,$8429.227255578811,Pending
32454,2492,4952,2027-07-16,2027-08-10,$868.4223884161441,Overdue
32455,2492,4952,2021-05-22,2021-06-15,$7420.002168529097,Pending
32456,2492,4952,2028-07-04,2028-07-30,$1434.2550701487185,Paid
32457,2492,4952,2021-05-12,2021-05-18,$2953.758127060192,Pending
32458,2492,4952,2020-11-18,2020-12-04,$6393.453095465416,Overdue
32459,2492,4953,2023-07-09,2023-07-23,$7200.122299230477,Paid
32460,2492,4953,2024-01-04,2024-01-12,$519.5231628729948,Paid
32461,2492,4954,2028-04-17,2028-05-07,$3189.431804071393,Paid
32462,2492,4954,2026-10-08,2026-10-15,$3861.2501628463797,Pending
32463,2492,4954,2024-07-09,2024-07-22,$1559.9747674130197,Paid
32464,2493,4955,2022-03-28,2022-03-31,$3595.155240490289,Overdue
32465,2494,4956,2026-07-30,2026-08-02,$3653.1659821926623,Paid
32466,2494,4956,2025-11-22,2025-11-25,$6888.575414553657,Pending
32467,2494,4956,2026-04-11,2026-04-13,$6928.018967258847,Pending
32468,2494,4956,2025-08-27,2025-09-07,$4093.0472469945707,Pending
32469,2494,4956,2026-08-11,2026-09-01,$3794.5497148683808,Paid
32470,2494,4956,2027-08-09,2027-09-02,$6912.315216956146,Paid
32471,2494,4956,2026-01-06,2026-01-30,$2069.5488537692554,Pending
32472,2494,4956,2024-04-05,2024-04-18,$3113.5138871874397,Paid
32473,2494,4957,2026-12-24,2027-01-05,$7735.394485806886,Overdue
32474,2494,4957,2026-09-08,2026-09-13,$673.5751369768141,Pending
32475,2495,4958,2021-10-25,2021-11-14,$8651.960967479583,Overdue
32476,2495,4958,2029-09-02,2029-09-30,$8713.385264883884,Paid
32477,2495,4958,2027-08-05,2027-08-12,$9337.296416981659,Paid
32478,2495,4958,2025-12-18,2026-01-11,$4845.818664184241,Pending
32479,2495,4958,2024-05-15,2024-05-30,$8876.274643613175,Paid
32480,2495,4958,2022-05-28,2022-06-03,$9182.588858163268,Overdue
32481,2495,4958,2028-12-25,2029-01-10,$9749.036237672013,Overdue
32482,2495,4959,2026-01-11,2026-01-11,$2856.2847082360795,Pending
32483,2495,4959,2027-03-19,2027-03-31,$1147.8792043660026,Paid
32484,2495,4959,2023-01-27,2023-02-01,$5141.040673417181,Paid
32485,2496,4960,2024-04-14,2024-04-19,$7848.689405423116,Pending
32486,2496,4960,2027-06-09,2027-07-06,$8322.088881544734,Pending
32487,2496,4961,2021-09-20,2021-09-26,$1093.3556888662802,Paid
32488,2496,4961,2022-02-04,2022-02-16,$3793.1884200537293,Paid
32489,2496,4961,2022-03-06,2022-03-15,$957.4342608791897,Pending
32490,2496,4961,2021-02-16,2021-03-06,$2649.2126019762886,Pending
32491,2496,4961,2020-10-10,2020-10-11,$9865.271483957404,Paid
32492,2496,4961,2021-11-22,2021-11-25,$4382.6486224535165,Overdue
32493,2496,4961,2021-03-20,2021-04-11,$3850.1498885141827,Overdue
32494,2497,4962,2023-12-07,2023-12-21,$8212.818034526783,Pending
32495,2497,4962,2022-04-20,2022-05-10,$4539.431922661797,Paid
32496,2497,4962,2023-08-14,2023-08-27,$2748.832390052536,Paid
32497,2497,4962,2022-04-04,2022-05-01,$5457.4718176665,Paid
32498,2497,4962,2023-05-02,2023-05-12,$7223.520175140956,Pending
32499,2497,4962,2022-08-09,2022-08-10,$3044.045300729869,Paid
32500,2497,4962,2024-10-08,2024-10-29,$1770.685099071416,Overdue
32501,2497,4962,2024-06-06,2024-06-24,$8166.534121984228,Paid
32502,2497,4962,2024-01-21,2024-02-10,$924.66869553395,Overdue
32503,2497,4963,2027-10-31,2027-11-03,$8928.136078589889,Paid
32504,2497,4963,2024-10-09,2024-10-22,$6052.770051706723,Pending
32505,2497,4963,2024-12-11,2024-12-26,$1487.2062832726308,Paid
32506,2497,4963,2027-11-16,2027-11-22,$6754.100530304528,Paid
32507,2497,4963,2022-09-30,2022-10-22,$9960.272737348738,Overdue
32508,2497,4963,2027-06-16,2027-07-07,$6883.508547736447,Pending
32509,2497,4963,2025-09-09,2025-09-25,$4857.941313914927,Pending
32510,2497,4963,2024-01-15,2024-02-14,$7264.075886228731,Paid
32511,2498,4964,2025-04-30,2025-05-30,$4808.3318168432625,Pending
32512,2498,4964,2025-08-14,2025-08-21,$1579.6688817569852,Pending
32513,2498,4964,2024-08-16,2024-08-27,$796.0611308492064,Pending
32514,2499,4965,2026-02-02,2026-02-18,$9443.08298591745,Paid
32515,2499,4965,2024-12-01,2024-12-07,$4009.800824093621,Pending
32516,2499,4965,2025-03-06,2025-03-28,$7904.560626926676,Overdue
32517,2499,4965,2025-01-30,2025-02-12,$9556.94173545993,Overdue
32518,2499,4965,2025-02-27,2025-02-28,$8435.903136459858,Paid
32519,2499,4965,2027-04-26,2027-05-15,$5227.805167657907,Overdue
32520,2499,4965,2025-01-02,2025-01-20,$3432.0006711594483,Overdue
32521,2499,4965,2025-04-30,2025-05-17,$3141.8829500222905,Overdue
32522,2499,4965,2025-02-01,2025-02-16,$8519.822265125045,Paid
32523,2500,4966,2024-09-19,2024-10-18,$8739.46084127956,Paid
32524,2500,4966,2023-01-05,2023-01-25,$5984.608088038842,Paid
32525,2500,4966,2026-04-30,2026-05-01,$1943.5826657089203,Overdue
32526,2500,4966,2024-04-08,2024-05-04,$8285.765200966525,Pending
32527,2500,4966,2026-03-27,2026-04-03,$6647.915974340414,Pending
32528,2500,4966,2026-12-01,2026-12-15,$5890.862635232292,Overdue
32529,2500,4966,2026-01-17,2026-01-24,$3052.3520251582513,Overdue
32530,2500,4966,2025-09-18,2025-09-30,$6091.993873152614,Overdue
32531,2500,4967,2025-12-21,2025-12-23,$8457.430211997764,Pending
32532,2500,4967,2028-03-05,2028-03-09,$1605.478643095075,Overdue
32533,2500,4967,2024-08-23,2024-09-05,$5837.290059960955,Pending
32534,2500,4967,2027-01-04,2027-01-25,$4299.660282876636,Pending
32535,2500,4967,2021-12-31,2022-01-19,$8408.23271590625,Overdue
32536,2500,4967,2027-11-01,2027-11-22,$8924.722778936262,Overdue
32537,2500,4967,2025-12-15,2026-01-06,$5870.378871712079,Paid
32538,2500,4967,2026-06-15,2026-07-01,$8308.526137952802,Overdue
32539,2500,4967,2024-08-25,2024-08-28,$3902.42028966166,Overdue
32540,2500,4967,2029-01-20,2029-02-10,$683.7101130402771,Pending
32541,2500,4968,2028-05-12,2028-05-31,$2265.022002122463,Paid
32542,2500,4968,2021-09-24,2021-10-18,$2335.816286108627,Paid
32543,2500,4968,2022-09-17,2022-10-01,$697.3194899232766,Pending
32544,2500,4968,2023-02-17,2023-03-07,$4918.086631064708,Overdue
32545,2500,4968,2022-04-06,2022-05-04,$9105.82930226717,Pending
32546,2500,4968,2027-07-08,2027-07-09,$4132.07842504623,Overdue
32547,2500,4968,2029-05-08,2029-05-10,$9391.794499380812,Pending
32548,2500,4968,2026-08-22,2026-09-08,$7756.584624026474,Overdue
32549,2500,4968,2022-05-16,2022-05-28,$5837.519111600527,Paid
32550,2500,4968,2024-04-30,2024-05-01,$3367.1405669701653,Pending
32551,2500,4968,2021-09-30,2021-10-30,$5008.782899516216,Overdue
32552,2500,4968,2025-01-10,2025-01-13,$2662.450377278368,Pending
32553,2501,4969,2030-07-23,2030-08-16,$9729.308498527063,Overdue
32554,2501,4969,2026-04-22,2026-05-05,$8816.125699993207,Overdue
32555,2501,4969,2029-02-18,2029-02-25,$2416.9851920906763,Paid
32556,2501,4969,2024-04-10,2024-04-17,$9607.674942608048,Overdue
32557,2501,4969,2024-04-11,2024-04-29,$3280.7817425331905,Paid
32558,2501,4969,2028-02-08,2028-03-08,$4451.683935162358,Paid
32559,2501,4969,2026-10-27,2026-11-17,$804.1472277139676,Overdue
32560,2501,4969,2026-09-23,2026-09-26,$8481.32803107068,Paid
32561,2501,4969,2029-06-23,2029-07-08,$4844.491074718455,Paid
32562,2501,4969,2024-12-18,2025-01-16,$2189.0517190272312,Overdue
32563,2501,4969,2026-04-10,2026-05-03,$8883.819133029436,Pending
32564,2501,4970,2024-07-17,2024-07-18,$1296.9203631203955,Pending
32565,2501,4970,2024-02-16,2024-03-08,$3339.5123014274504,Pending
32566,2501,4970,2024-05-09,2024-05-26,$3282.677379489598,Paid
32567,2501,4970,2023-12-01,2023-12-28,$326.1435018462217,Pending
32568,2502,4971,2024-12-13,2025-01-10,$8805.715306349512,Overdue
32569,2503,4972,2026-03-17,2026-03-31,$2775.8634217480194,Overdue
32570,2503,4972,2023-07-07,2023-07-07,$6417.674322706695,Paid
32571,2503,4972,2023-02-26,2023-03-09,$8107.108882841374,Overdue
32572,2503,4972,2026-07-25,2026-08-08,$772.6573573359676,Overdue
32573,2503,4973,2022-02-27,2022-03-18,$3277.7843551198966,Pending
32574,2503,4973,2022-01-27,2022-02-02,$3391.6001863872975,Pending
32575,2504,4974,2022-11-07,2022-11-25,$5302.3780815803075,Pending
32576,2504,4974,2024-08-18,2024-09-03,$8878.120330809455,Overdue
32577,2504,4974,2026-04-25,2026-04-25,$5283.437684122411,Overdue
32578,2504,4974,2025-05-14,2025-06-01,$6364.785953654404,Overdue
32579,2504,4974,2027-10-22,2027-11-03,$2861.9346480450595,Pending
32580,2504,4974,2024-10-01,2024-10-10,$3528.041106208305,Paid
32581,2504,4974,2025-02-04,2025-03-04,$9492.142549235772,Overdue
32582,2504,4974,2022-03-20,2022-03-31,$7377.378499270215,Pending
32583,2504,4975,2027-02-06,2027-02-24,$3874.499970515374,Overdue
32584,2504,4975,2025-03-01,2025-03-23,$4581.211761764855,Pending
32585,2504,4975,2027-08-06,2027-08-29,$419.94672551851437,Pending
32586,2504,4975,2025-12-19,2026-01-16,$2713.644575615089,Paid
32587,2504,4975,2027-12-22,2028-01-13,$4973.558998366084,Paid
32588,2504,4975,2027-08-15,2027-08-22,$2739.5529532821297,Overdue
32589,2504,4975,2025-04-20,2025-05-11,$3121.01657993664,Overdue
32590,2504,4976,2029-05-18,2029-06-16,$6611.926373224431,Pending
32591,2504,4976,2023-12-08,2023-12-23,$6395.38686548502,Overdue
32592,2504,4976,2028-09-17,2028-10-10,$667.3872354120505,Overdue
32593,2504,4976,2022-07-09,2022-07-17,$343.4968452610943,Paid
